# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN where filename in ('1996X_19960416_3748_9916_00.dat','1996X_19960417_4654_6623_00.dat','1996X_19960417_4654_6623_01.dat','1996X_19960418_3079_10670_00.dat','1996X_19960419_3077_10669_00.dat','sn1996X-19960416.44-fast.flm','sn1996X-19960417.33-fast.flm','sn1996X-19960418.31-fast.flm','sn1996X-19960419.30-fast.flm','sn2005w-20050211.200-br.flm','SN07af_070314_b01_DUP_BC.dat','SN07af_070314_r01_DUP_BC.dat','sn2007af-20070313.45-fast.flm','sn2007af-20070313.545-ui-corrected.flm','sn2007af-20070314.44-fast.flm','sn2007af-20070315.39-fast.flm','sn1996ab-19960522.37-fast.flm','sn2007o-20070122.663-deimos.flm','2002er_20020907_6200_10097_00.dat','2002er_20020908_3737_9384_00.dat','2002er_20020910_3209_9997_00.dat','sn1998aq-19980427.29-fast.flm','sn1998aq-19980428.26-fast.flm','sn1998aq-19980429.26-fast.flm','SN04ey_041025_b01_CLA_LD.dat','SN08hv_081215_b01_CLA_LD.dat','SN08hv_081218_b01_CLA_LD.dat','SN08hv_081218_b02_CLA_LD.dat','SN05ag_050212_b01_DUP_WF.dat','sn2005ag-20050212.596-br.flm','2005cf_20050611_3331_9999_00.dat','2005cf_20050612_3201_9285_00.dat','sn2005cf-20050610.34-fast.flm','sn2005cf-20050611.205-ui.flm','sn2005cf-20050611.32-fast.flm','sn2005cf-20050611.6-uvot-clip.flm','sn2005cf-20050611.6-uvot.flm','sn2005cf-20050612.36-fast.flm','sn2005cf-20050613.29-fast.flm','sn2005cf-20050614.31-fast.flm','sn1999gd-19991205-uvoir.flm','sn1999gd-19991208.52-fast.flm','sn2002fk-20020929.44-fast.flm','sn2005el-20051004.534-ui-corrected.flm','sn2001da-20010714.46-fast.flm','sn2001da-20010715.47-mmt.flm','SN05hc_051024_b01_MGH_BC.dat','sn2003cq-20030408-ui.flm','sn2003cq-20030409.25-fast.flm','sn2003cq-20030410.22-fast.flm','sn2003cq-20030411.25-fast.flm','sn2002cr-20020515.28-fast.flm','sn2002ck-20020502.46-fast.flm','sn2002ck-20020503.34-fast.flm','SN05bo_050418_b01_DUP_WF.dat','SN05bo_050419_b01_DUP_WF.dat','sn2005bo-20050418.21-fast.flm','SN08bq_080407_b01_DUP_WF.dat','SN08bf_080328_b01_NTT_EM.dat','SN08bf_080328_g01_NTT_EM.dat','SN08bf_080331_b01_DUP_WF.dat','sn2008bf-20080330.31-fast.flm','sn2011fe-20110909-snifs.dat','sn2011fe-20110910-snifs.dat','sn2011fe-20110911-snifs.dat','sn2011fe-20110912-snifs.dat','sn2011fe-visit5-hst.flm','sn1997dt-19971204.11-fast.flm','SN06os_061122_b01_DUP_WF.dat','SN06ax_060331_b01_DUP_WF.dat','SN06ax_060402_b01_DUP_WF.dat','sn2006ax-20060402.30-fast.flm','sn2006az-20060331.37-fast.flm','SN05kc_051124_b01_DUP_MS.dat','SN05kc_051125_b01_DUP_MS.dat','sn2006sr-20061222.12-fast.flm','sn2006sr-20061224.09-fast.flm','sn2004bg-20040411.39-fast.flm','sn2007co-20070612.35-fast.flm','sn2007co-20070613.39-fast.flm','sn2007co-20070614.38-fast.flm','sn2007co-20070614.468-ui-corrected.flm','sn2007co-20070615.36-fast.flm','sn2006cf-20060519.25-fast.flm','sn1998eg-19981024.15-fast.flm','sn2005ms-20060106.400-ui.flm','sn1998bu-19980518.16-fast.flm','sn1998bu-19980520.15-fast.flm','sn1999ac-19990312-ui-corrected.flm','sn1999ac-19990312.53-fast.flm','2003du_20030505_3499_7775_00.dat','2003du_20030506_3446_7775_00.dat','2003du_20030507_3404_10096_00.dat','2003du_20030508_5858_7062_00.dat','sn2003du-20030505.30-fast.flm','sn2003du-20030508.30-fast.flm','sn2002ha-20021102-ui-corrected.flm','sn2002ha-20021104.11-mmt.flm','kyle_foundation_asassn15il_phase=-2.27076872997.txt','kyle_foundation_asassn15nr_phase=4.77672098892.txt','kyle_foundation_asassn15pn_phase=3.4191859734.txt','kyle_foundation_asassn15pr_phase=1.02189720097.txt','kyle_foundation_ps15ahs_phase=4.16222428833.txt','kyle_foundation_ps15aii_phase=0.0791535553055.txt','kyle_foundation_ps15bwh_phase=-0.0180355475521.txt','kyle_foundation_ps16cqa_phase=1.60302915219.txt','kyle_foundation_ps16fbb_phase=-2.4871096383.txt','kyle_foundation_ps16fbb_phase=3.21360295077.txt','kyle_foundation_2016gmg_phase=-2.06099989421.txt','kyle_foundation_2016gsu_phase=-2.009279776.txt','kyle_foundation_2016hhv_phase=2.99542840765.txt','kyle_foundation_2017cfc_phase=0.459371638989.txt','kyle_foundation_2017cii_phase=0.509012817511.txt','kyle_foundation_2017ciy_phase=-0.550489121496.txt','kyle_foundation_2017cjv_phase=-1.86137658412.txt','kyle_foundation_asassn16ct_phase=-2.80293140419.txt','kyle_foundation_asassn16dw_phase=-0.479844779937.txt','kyle_foundation_asassn17eb_phase=0.0742016556139.txt','kyle_foundation_atlas17ajn_phase=1.93178900097.txt','kyle_foundation_ps16dnp_phase=3.03058498496.txt','kyle_foundation_ps16evk_phase=1.21389134103.txt','kyle_foundation_ps16fa_phase=-2.24784143568.txt')
# N = 61
# N_spec = 122
# phase = 0.15
# x1 = 1.13
# vel = -10.82
# z = nan

  Wavelength       Flux    1-Sigma Lower    1-Sigma Upper         Phase         x1     Redshift    Velocity    SNe per Bin
        4320  1.37252        0.0253238        0.0241219    -0.0259428      1.09001    0.0349078    -10.6758             60
        4322  1.3797         0.0257957        0.0239828    -0.0262065      1.09095    0.034876     -10.6763             60
        4324  1.3893         0.0270125        0.0236394    -0.0288588      1.09162    0.0348618    -10.6764             60
        4326  1.39227        0.0264849        0.023338     -0.0255215      1.09168    0.0348707    -10.6762             60
        4328  1.39736        0.0267324        0.0238418    -0.0233677      1.09186    0.0348679    -10.6768             60
        4330  1.40699        0.0273492        0.0227364    -0.0239172      1.09191    0.0348648    -10.6773             60
        4332  1.41516        0.0296383        0.0243203    -0.0243834      1.09206    0.0348457    -10.6771             60
        4334  1.42501        0.0291397        0.0226241    -0.0251296      1.09213    0.0348474    -10.6768             60
        4336  1.43018        0.0277792        0.0206202    -0.0277494      1.09228    0.0348239    -10.6747             60
        4338  1.44092        0.0281859        0.0211359    -0.0326411      1.0924     0.0348164    -10.6735             60
        4340  1.45156        0.0277304        0.0207424    -0.0324653      1.09233    0.034814     -10.6746             60
        4342  1.45804        0.0297361        0.0207901    -0.0320526      1.09243    0.0348039    -10.6765             60
        4344  1.46666        0.0297026        0.0243438    -0.0314648      1.09265    0.0348023    -10.6771             60
        4346  1.47188        0.0296812        0.0242766    -0.0289046      1.09274    0.034804     -10.6775             60
        4348  1.4782         0.0317109        0.0243481    -0.0307665      1.09279    0.0347913    -10.6762             60
        4350  1.48676        0.0319133        0.0235572    -0.0310017      1.09277    0.0347927    -10.6759             60
        4352  1.49351        0.029446         0.0241809    -0.034039       1.0927     0.0347846    -10.6749             60
        4354  1.50087        0.0357002        0.0240397    -0.0332889      1.09286    0.0347749    -10.6768             60
        4356  1.51337        0.0385505        0.0231051    -0.0292083      1.09279    0.0347845    -10.6774             60
        4358  1.52488        0.0389088        0.024519     -0.0287125      1.09296    0.034787     -10.6768             60
        4360  1.52982        0.0382099        0.0263182    -0.0259027      1.09314    0.0347858    -10.6772             60
        4362  1.53728        0.0396974        0.0268343    -0.0267159      1.09295    0.0347957    -10.6788             60
        4364  1.54685        0.039102         0.0272824    -0.02665        1.0929     0.0347883    -10.679              60
        4366  1.55366        0.0397921        0.0262921    -0.0271491      1.09284    0.0347961    -10.6778             60
        4368  1.55804        0.0405857        0.0267312    -0.024974       1.09285    0.0348094    -10.6766             60
        4370  1.56156        0.0405924        0.0270806    -0.0250377      1.09279    0.0347966    -10.6768             60
        4372  1.56923        0.0377689        0.0266289    -0.0262885      1.09282    0.034828     -10.6779             60
        4374  1.57527        0.0374063        0.0230586    -0.0265767      1.09289    0.0348145    -10.6776             60
        4376  1.57851        0.0341202        0.023458     -0.0272763      1.09267    0.0348294    -10.6764             60
        4378  1.58203        0.032125         0.0235568    -0.0284058      1.09268    0.0348272    -10.6785             60
        4380  1.58467        0.0325107        0.0267799    -0.0264476      1.09275    0.0348431    -10.6793             60
        4382  1.58285        0.031137         0.0282506    -0.0263972      1.09282    0.0348551    -10.6785             60
        4384  1.57842        0.0314265        0.0288035    -0.0277219      1.0927     0.0348485    -10.6779             60
        4386  1.57991        0.0296104        0.0303707    -0.0281921      1.09271    0.0348524    -10.6787             60
        4388  1.57746        0.0272774        0.0270617    -0.0263035      1.09251    0.034888     -10.6763             60
        4390  1.57504        0.0271451        0.0278477    -0.0250459      1.09255    0.0349124    -10.6785             60
        4392  1.57348        0.0269499        0.0292766    -0.0237095      1.09252    0.0349208    -10.6789             60
        4394  1.56872        0.0234914        0.0290051    -0.0242595      1.09227    0.034935     -10.6784             60
        4396  1.56169        0.0252762        0.0280198    -0.0237622      1.09224    0.0349579    -10.6788             60
        4398  1.55499        0.0260657        0.0302105    -0.0241801      1.09221    0.0349807    -10.6788             60
        4400  1.54629        0.0264862        0.0301418    -0.0202836      1.09216    0.0350145    -10.6777             60
        4402  1.54079        0.0252779        0.0286874    -0.0227174      1.09212    0.0350302    -10.6785             60
        4404  1.53402        0.025578         0.0267002    -0.0214965      1.09195    0.0350545    -10.6799             60
        4406  1.52484        0.025603         0.0245773    -0.0196715      1.09192    0.0350949    -10.6765             60
        4408  1.51781        0.0216905        0.0266604    -0.0217226      1.09199    0.035114     -10.6779             60
        4410  1.50979        0.0233651        0.0229076    -0.0198856      1.09184    0.0351465    -10.6747             60
        4412  1.50171        0.0235986        0.0254986    -0.0190702      1.09168    0.0351857    -10.6766             60
        4414  1.4956         0.0228977        0.0254377    -0.0183281      1.09167    0.0352043    -10.6777             60
        4416  1.48853        0.0207857        0.023842     -0.016033       1.09157    0.0352353    -10.6743             60
        4418  1.48411        0.0211239        0.0230596    -0.0170599      1.09158    0.0352665    -10.6723             60
        4420  1.47715        0.0211431        0.0191824    -0.0181399      1.09136    0.0352889    -10.6728             60
        4422  1.46994        0.0204653        0.0178453    -0.0182791      1.09139    0.0353338    -10.6699             60
        4424  1.46965        0.0187221        0.017603     -0.0174749      1.09125    0.0353453    -10.67               60
        4426  1.46915        0.0190906        0.0177628    -0.0168513      1.09124    0.0353857    -10.6679             60
        4428  1.46714        0.020403         0.0189012    -0.0169665      1.09155    0.0354016    -10.6669             60
        4430  1.47329        0.0205805        0.0187199    -0.0172093      1.09136    0.0354452    -10.6671             60
        4432  1.47964        0.023208         0.0181841    -0.0147341      1.0915     0.0354714    -10.6652             60
        4434  1.48536        0.0241658        0.0170014    -0.0147636      1.09156    0.0355014    -10.6643             60
        4436  1.4922         0.0218624        0.0189238    -0.0166932      1.0915     0.0355262    -10.6615             60
        4438  1.49798        0.0238609        0.017551     -0.013207       1.09168    0.0355721    -10.661              60
        4440  1.51114        0.0230156        0.0176593    -0.0117242      1.09177    0.0356038    -10.6603             60
        4442  1.52308        0.0241767        0.0186572    -0.0120857      1.09183    0.0356322    -10.6608             60
        4444  1.53572        0.0258227        0.0175676    -0.00855514     1.09235    0.0356635    -10.6602             60
        4446  1.55019        0.0266596        0.0192437    -0.00576542     1.09251    0.0356985    -10.6622             60
        4448  1.56608        0.0293821        0.0195454    -0.00367945     1.09252    0.035757     -10.6622             60
        4450  1.58086        0.0263387        0.0194737    -0.00064045     1.0927     0.0357754    -10.6623             60
        4452  1.59469        0.0270245        0.0203281    -0.00138064     1.09285    0.035795     -10.6603             60
        4454  1.60893        0.0256362        0.0210978    -0.00196602     1.09309    0.0358398    -10.6629             60
        4456  1.62479        0.0260291        0.0196844     0.000374278    1.09306    0.0358609    -10.6634             60
        4458  1.64191        0.0256746        0.0197845     0.00300691     1.09319    0.0359085    -10.6648             60
        4460  1.65386        0.0257611        0.0198832     0.00383168     1.09328    0.035931     -10.6637             60
        4462  1.66703        0.0258259        0.0206415     0.00563173     1.09348    0.035963     -10.6629             60
        4464  1.67924        0.0267926        0.0203381     0.00787978     1.09346    0.0360091    -10.6662             60
        4466  1.69293        0.0249655        0.0192519     0.00851545     1.09346    0.0360237    -10.6654             60
        4468  1.7105         0.0241937        0.019343      0.00710973     1.09348    0.0360549    -10.665              60
        4470  1.72495        0.0260331        0.0209593     0.00728998     1.09358    0.0360903    -10.6654             60
        4472  1.74054        0.0243579        0.0234632     0.00929244     1.09357    0.0361142    -10.6672             60
        4474  1.75409        0.0254283        0.0228381     0.0115448      1.09369    0.0361542    -10.6678             60
        4476  1.76151        0.0251856        0.0236617     0.0101037      1.09375    0.0361715    -10.6682             60
        4478  1.77127        0.0251922        0.0232855     0.010554       1.09384    0.0362075    -10.669              60
        4480  1.7802         0.0239289        0.0246055     0.0100185      1.09383    0.0362313    -10.6682             60
        4482  1.78837        0.0242257        0.0261856     0.01016        1.09388    0.0362539    -10.6696             60
        4484  1.79821        0.0234978        0.0252279     0.0106266      1.09387    0.0362875    -10.6701             60
        4486  1.80511        0.0228699        0.0252387     0.013884       1.09461    0.0363055    -10.6687             60
        4488  1.81356        0.0233189        0.0258246     0.0155486      1.09479    0.0363344    -10.6691             60
        4490  1.81972        0.0254456        0.0259509     0.0123294      1.09386    0.0363525    -10.6711             60
        4492  1.82648        0.0267852        0.024569      0.0131332      1.09392    0.0363833    -10.6705             60
        4494  1.83253        0.0273013        0.0260811     0.0145676      1.09382    0.0363988    -10.6725             60
        4496  1.83625        0.0258583        0.026832      0.0139374      1.09376    0.0364241    -10.6717             60
        4498  1.83773        0.0276493        0.0252646     0.0145122      1.09375    0.0364429    -10.6716             60
        4500  1.84389        0.0285255        0.0243155     0.0128446      1.09376    0.0364672    -10.6689             60
        4502  1.84947        0.0287887        0.0258581     0.0153685      1.09366    0.0364758    -10.6718             60
        4504  1.85143        0.0259251        0.0292851     0.014228       1.09369    0.0365075    -10.6723             60
        4506  1.85752        0.0274057        0.0275706     0.0127367      1.09365    0.0365173    -10.6731             60
        4508  1.86221        0.0281456        0.0277044     0.0120531      1.09354    0.036543     -10.673              60
        4510  1.86255        0.0298948        0.029794      0.0128808      1.09346    0.0365471    -10.6742             60
        4512  1.86263        0.0304643        0.0300506     0.0125807      1.0935     0.0365706    -10.6745             60
        4514  1.86167        0.0310467        0.0299286     0.0123471      1.09353    0.0365842    -10.6743             60
        4516  1.86187        0.0324071        0.0295586     0.0122969      1.09345    0.0365926    -10.675              60
        4518  1.86152        0.0326188        0.0303643     0.0120348      1.0933     0.036609     -10.6756             60
        4520  1.86047        0.0347694        0.0297568     0.0115732      1.09327    0.0366197    -10.6779             60
        4522  1.86126        0.0358299        0.0309495     0.0108778      1.09319    0.0366304    -10.6775             60
        4524  1.86157        0.0358697        0.0304535     0.0122691      1.09307    0.0366381    -10.6796             60
        4526  1.86058        0.034449         0.0307434     0.0102713      1.09288    0.0366499    -10.6797             60
        4528  1.85307        0.0336523        0.0311267     0.00880876     1.09288    0.0366535    -10.6803             60
        4530  1.84647        0.0370497        0.0301933     0.0105416      1.09269    0.0366626    -10.6835             60
        4532  1.84533        0.0394971        0.0316493     0.0100609      1.09272    0.0366757    -10.6839             60
        4534  1.84115        0.0367804        0.0307637     0.00927527     1.09249    0.0366737    -10.6848             60
        4536  1.83729        0.0353832        0.029322      0.00919571     1.09255    0.0366856    -10.6849             60
        4538  1.83429        0.0324672        0.0289005     0.00976105     1.09241    0.0366883    -10.6854             60
        4540  1.83402        0.0317589        0.0287023     0.00759303     1.09237    0.0366846    -10.6849             60
        4542  1.83088        0.0315611        0.0278882     0.00717443     1.09233    0.0366894    -10.686              60
        4544  1.82683        0.0342069        0.0297224     0.00485801     1.09223    0.0366899    -10.6859             60
        4546  1.82081        0.0330138        0.0302213     0.00556645     1.09219    0.0366809    -10.6851             60
        4548  1.8119         0.0318921        0.0294084     0.00802289     1.09207    0.0366872    -10.6875             60
        4550  1.80607        0.0301198        0.0287537     0.00785712     1.09204    0.0366808    -10.6865             60
        4552  1.80997        0.0320995        0.0291376     0.0071606      1.09193    0.0366798    -10.6884             60
        4554  1.81314        0.0305424        0.0297638     0.0064008      1.09192    0.0366778    -10.6888             60
        4556  1.81099        0.0307867        0.0311234     0.00547685     1.09184    0.0366737    -10.6882             60
        4558  1.80949        0.0305129        0.028721      0.00667735     1.09181    0.0366716    -10.6888             60
        4560  1.81018        0.0278357        0.0270081     0.00597178     1.09183    0.0366648    -10.6876             60
        4562  1.80899        0.0288707        0.0272992     0.00619718     1.09167    0.0366592    -10.6898             60
        4564  1.80598        0.0287302        0.0298326     0.00729732     1.09162    0.0366491    -10.6909             60
        4566  1.80253        0.0293391        0.0283823     0.00399265     1.09157    0.0366515    -10.6899             60
        4568  1.79692        0.0273189        0.0266431     0.00304786     1.09146    0.0366352    -10.6899             60
        4570  1.79904        0.0291123        0.0286349     0.00243282     1.09122    0.036631     -10.6896             60
        4572  1.80373        0.0269846        0.028841      0.00115503     1.09103    0.0366237    -10.6909             60
        4574  1.80472        0.026701         0.0256666     0.00126009     1.09101    0.0366152    -10.6927             60
        4576  1.80518        0.0263216        0.0273384     0.00104309     1.09106    0.0366089    -10.6928             60
        4578  1.79953        0.0277872        0.0266875     0.00151283     1.09102    0.0365949    -10.6924             60
        4580  1.79922        0.0287492        0.0273163     0.00136793     1.09101    0.036592     -10.6935             60
        4582  1.8015         0.0284343        0.0275995    -0.00265649     1.09231    0.0365818    -10.6949             60
        4584  1.79979        0.0281593        0.0286697    -0.00201592     1.09092    0.0365707    -10.695              60
        4586  1.80154        0.0274576        0.0267121    -0.00390775     1.09079    0.0365641    -10.6962             60
        4588  1.79955        0.0276231        0.0264426    -0.00344635     1.09084    0.036555     -10.6967             60
        4590  1.79261        0.0253637        0.0282576    -0.00370275     1.0908     0.0365492    -10.6998             60
        4592  1.79271        0.0263097        0.0259674    -0.00602193     1.09068    0.0365366    -10.6968             60
        4594  1.79397        0.0294769        0.0272514    -0.00689181     1.09074    0.0365284    -10.6967             60
        4596  1.78966        0.0265811        0.0282772    -0.00587278     1.09064    0.0365236    -10.7003             60
        4598  1.78596        0.0257234        0.0285677    -0.00806877     1.09178    0.0365141    -10.7011             60
        4600  1.78451        0.0273037        0.0282565    -0.00894305     1.09164    0.0365063    -10.702              60
        4602  1.77993        0.027765         0.0307276    -0.0101183      1.09037    0.0364957    -10.7032             60
        4604  1.78153        0.0296651        0.0298101    -0.0122666      1.09047    0.0364984    -10.7036             60
        4606  1.77949        0.0280042        0.0280946    -0.0112585      1.09025    0.0364871    -10.705              60
        4608  1.77845        0.027734         0.0278273    -0.0126722      1.09022    0.036484     -10.7059             60
        4610  1.77057        0.0294759        0.0295421    -0.0108818      1.09022    0.0364695    -10.7067             60
        4612  1.76025        0.0298323        0.029488     -0.00947681     1.09011    0.0364768    -10.7063             60
        4614  1.75104        0.0268513        0.0313175    -0.0110698      1.08983    0.0364577    -10.7082             60
        4616  1.74348        0.0258194        0.0323533    -0.012129       1.08964    0.0364657    -10.7087             60
        4618  1.73719        0.0245466        0.0317831    -0.0116658      1.08963    0.0364576    -10.7101             60
        4620  1.72327        0.0252197        0.0307506    -0.0113642      1.08948    0.0364593    -10.711              60
        4622  1.70978        0.0266695        0.0301327    -0.0104843      1.08921    0.0364631    -10.7125             60
        4624  1.69895        0.0242613        0.0304721    -0.0123097      1.08912    0.0364487    -10.7123             60
        4626  1.68507        0.023641         0.0272567    -0.0122648      1.0889     0.0364541    -10.7138             60
        4628  1.67102        0.0239366        0.0258518    -0.0109626      1.08872    0.0364476    -10.7144             60
        4630  1.65599        0.0249986        0.024653     -0.00934685     1.08869    0.0364528    -10.7154             60
        4632  1.6377         0.0238539        0.0263959    -0.0130927      1.08857    0.0364497    -10.7135             60
        4634  1.61854        0.0258212        0.0280958    -0.0137086      1.08846    0.0364503    -10.716              60
        4636  1.59927        0.024166         0.0272414    -0.013279       1.0885     0.0364536    -10.7161             60
        4638  1.58286        0.0233713        0.0276869    -0.012366       1.08857    0.0364601    -10.7181             60
        4640  1.56781        0.0252675        0.0262331    -0.0132927      1.08832    0.0364601    -10.7169             60
        4642  1.55413        0.0238286        0.0237238    -0.0117333      1.08836    0.0364566    -10.717              60
        4644  1.53422        0.0228186        0.0255767    -0.0128412      1.08884    0.0364783    -10.7163             60
        4646  1.51774        0.0224501        0.0240627    -0.0114331      1.08821    0.0364601    -10.7158             60
        4648  1.50046        0.0232142        0.0214843    -0.0127944      1.0881     0.0364822    -10.7151             60
        4650  1.48519        0.0209497        0.0206524    -0.0116832      1.08786    0.0364841    -10.7135             60
        4652  1.4726         0.0218442        0.0194337    -0.01184        1.08779    0.0364918    -10.7128             60
        4654  1.46142        0.020011         0.0178606    -0.0111681      1.08787    0.0365004    -10.7119             60
        4656  1.44975        0.0187242        0.0179648    -0.0119954      1.0878     0.0364965    -10.7086             60
        4658  1.4392         0.0183114        0.0181904    -0.0131174      1.08759    0.0365141    -10.709              60
        4660  1.42682        0.0197196        0.0176395    -0.0140526      1.08758    0.0365186    -10.7089             60
        4662  1.41835        0.0195244        0.0161128    -0.0135054      1.08761    0.0365325    -10.7064             60
        4664  1.41242        0.0175439        0.0142504    -0.0129448      1.08756    0.0365382    -10.7045             60
        4666  1.40325        0.019851         0.0144457    -0.0141611      1.08741    0.0365456    -10.7028             60
        4668  1.39511        0.0207659        0.0156243    -0.0149141      1.08738    0.0365573    -10.7024             60
        4670  1.39103        0.0183159        0.0149151    -0.0139265      1.08747    0.0365678    -10.703              60
        4672  1.39036        0.0147568        0.0138631    -0.0157564      1.08742    0.0365792    -10.6998             60
        4674  1.38602        0.0169636        0.0124001    -0.0166999      1.0874     0.03659      -10.701              60
        4676  1.38787        0.0187012        0.0124355    -0.0162361      1.08752    0.0366063    -10.7022             60
        4678  1.38454        0.0176218        0.0123409    -0.0165088      1.08757    0.0366148    -10.7027             60
        4680  1.385          0.0172499        0.0120272    -0.0183951      1.08759    0.0366343    -10.7017             60
        4682  1.38303        0.0168404        0.0130332    -0.0187901      1.08755    0.0366391    -10.6988             60
        4684  1.38411        0.0172729        0.0132244    -0.0179417      1.0877     0.0366549    -10.6998             60
        4686  1.38755        0.0183641        0.0133557    -0.0191232      1.0877     0.0366688    -10.7011             60
        4688  1.38834        0.0185964        0.0129227    -0.0194575      1.08772    0.0366796    -10.7022             60
        4690  1.38687        0.0176657        0.0130897    -0.0204552      1.08775    0.0367033    -10.7005             60
        4692  1.38628        0.0177408        0.0131701    -0.0200163      1.08781    0.0367029    -10.7013             60
        4694  1.38432        0.0184116        0.0137293    -0.0194778      1.08769    0.0367264    -10.7031             60
        4696  1.38011        0.0197054        0.0151093    -0.0205349      1.08783    0.0367446    -10.704              60
        4698  1.3785         0.0207773        0.0164562    -0.0234785      1.0878     0.0367574    -10.7041             60
        4700  1.38063        0.0222348        0.0160179    -0.0213052      1.0879     0.0367749    -10.7054             60
        4702  1.37951        0.0230403        0.0164681    -0.0208815      1.08795    0.0367914    -10.7075             60
        4704  1.37673        0.0239452        0.0166687    -0.022867       1.08794    0.0368042    -10.7074             60
        4706  1.3742         0.0236716        0.0183372    -0.0221692      1.08786    0.03683      -10.7093             60
        4708  1.37302        0.0249222        0.0175187    -0.0244392      1.08801    0.0368419    -10.7091             60
        4710  1.3701         0.0234367        0.0190305    -0.0238951      1.08801    0.0368624    -10.7102             60
        4712  1.36407        0.0239891        0.0186196    -0.0260649      1.08811    0.0368792    -10.7099             60
        4714  1.36155        0.0209394        0.017512     -0.0253842      1.08798    0.0368998    -10.7096             60
        4716  1.35591        0.02298          0.0163875    -0.0248206      1.08789    0.0369131    -10.7103             60
        4718  1.34633        0.021217         0.0170597    -0.023019       1.08788    0.0369451    -10.711              60
        4720  1.33571        0.020285         0.0189726    -0.0241307      1.08797    0.0369541    -10.7098             60
        4722  1.32626        0.0209018        0.0179022    -0.024524       1.08788    0.0369768    -10.7119             60
        4724  1.31634        0.0214319        0.0175523    -0.0241625      1.08791    0.0369949    -10.7128             60
        4726  1.30791        0.0210068        0.0176897    -0.0253831      1.08768    0.0370148    -10.7142             60
        4728  1.29602        0.0202247        0.0178223    -0.0258629      1.08775    0.0370308    -10.7149             60
        4730  1.28729        0.0188745        0.0181882    -0.0294542      1.08774    0.0370589    -10.7125             60
        4732  1.27886        0.0178452        0.0165274    -0.0284468      1.08771    0.0370778    -10.714              60
        4734  1.27179        0.0169262        0.0164987    -0.0272686      1.08781    0.037101     -10.7149             60
        4736  1.26439        0.0174351        0.0172252    -0.0263676      1.08794    0.0371249    -10.7133             60
        4738  1.25558        0.0172954        0.0168106    -0.027001       1.08803    0.0371419    -10.7129             60
        4740  1.24576        0.0192381        0.0164244    -0.0254762      1.08819    0.0371675    -10.7142             60
        4742  1.23887        0.0201492        0.0172116    -0.0246882      1.08815    0.0371894    -10.7133             60
        4744  1.23054        0.0192482        0.0157234    -0.0278487      1.08813    0.0372076    -10.712              60
        4746  1.22091        0.0239062        0.015574     -0.0273547      1.08816    0.0372317    -10.7115             60
        4748  1.21709        0.0226447        0.0155343    -0.025046       1.08826    0.0372567    -10.7114             60
        4750  1.21054        0.0235245        0.0152082    -0.0256518      1.0883     0.0372757    -10.7081             60
        4752  1.20697        0.0236646        0.0144067    -0.0253694      1.08826    0.0373057    -10.7103             60
        4754  1.20583        0.0214884        0.0135834    -0.0285555      1.08818    0.0373187    -10.709              60
        4756  1.20294        0.0206654        0.0145626    -0.0271607      1.08811    0.0373516    -10.7069             60
        4758  1.19943        0.0195234        0.0135406    -0.026623       1.08829    0.0373597    -10.707              60
        4760  1.20017        0.0204126        0.0133864    -0.0276358      1.08837    0.0374061    -10.7067             60
        4762  1.19955        0.0213622        0.0140202    -0.0281488      1.08842    0.0374037    -10.705              60
        4764  1.1981         0.0231627        0.0134247    -0.0286892      1.08854    0.0374542    -10.704              60
        4766  1.19949        0.0244408        0.013404     -0.0271745      1.08873    0.0374562    -10.7032             60
        4768  1.20342        0.0235798        0.0133032    -0.0285905      1.08888    0.0374885    -10.7046             60
        4770  1.20652        0.0226685        0.0140955    -0.0263983      1.08907    0.037503     -10.7043             60
        4772  1.20984        0.0242181        0.0145759    -0.0267797      1.08911    0.0375255    -10.7058             60
        4774  1.21341        0.025621         0.0154904    -0.0283982      1.0892     0.0375494    -10.7068             60
        4776  1.21355        0.0232859        0.0150389    -0.0287603      1.08942    0.0375614    -10.7066             60
        4778  1.22018        0.0214458        0.0131352    -0.0291712      1.08956    0.0375916    -10.7074             60
        4780  1.22633        0.0219097        0.0137508    -0.031204       1.08958    0.0376001    -10.7066             60
        4782  1.22881        0.0210712        0.012777     -0.0287875      1.08938    0.0376293    -10.709              60
        4784  1.22851        0.0204665        0.013484     -0.029613       1.0899     0.0376456    -10.7109             60
        4786  1.22958        0.0223531        0.0146397    -0.0303578      1.0898     0.0376654    -10.7107             60
        4788  1.23312        0.0222926        0.0156654    -0.0273406      1.08991    0.0376821    -10.7129             60
        4790  1.23292        0.0225889        0.0157969    -0.0292643      1.09025    0.0377054    -10.7159             60
        4792  1.23225        0.0218333        0.0159792    -0.029145       1.09024    0.0377162    -10.7168             60
        4794  1.23143        0.0228446        0.0164653    -0.0290123      1.09039    0.0377337    -10.7186             60
        4796  1.23137        0.0223437        0.0163219    -0.0263613      1.09043    0.0377535    -10.7209             60
        4798  1.22865        0.0237917        0.0168801    -0.0264168      1.09034    0.0377637    -10.723              60
        4800  1.22559        0.023759         0.0171108    -0.0265004      1.09046    0.0377728    -10.7231             60
        4802  1.21991        0.0245594        0.0172336    -0.0263157      1.09042    0.0377873    -10.7229             60
        4804  1.21122        0.0255392        0.0179928    -0.0258218      1.09032    0.0378022    -10.7253             60
